"Location";"Source"
"21337012-0-7817";"By Tarvyn Aram\n\nAt the pass, the Velothi came upon the followers of Trinimac, who outnumbered them three to one.\n\nThough Trinimac said nothing, the loudest of his followers called the dissidents rebels, traitors, and filth to be scraped from the feet of the faithful.\n\nAnd Boethiah proclaimed, ""Hearken unto me, Ornim! For yes, I know you as Ornim even if your chief does not."" And this caused the followers of Trinimac to quieten, for the Orsimer in that time had been so convinced they were Elves that they had forgotten their days of stone and wood, sea and fire.\n\n""This demon seeks to ensnare you,"" Boethiah continued. ""With curses he has shrouded your senses, making it so that when you look upon him you see only me. But I stand before you now. I who brought the Orichalc. I who showed you the way to hold your blades. I who taught you the benefits of war, whether lost or won. I who showed you the angles one must cut to reach beyond.""\n\nBoethiah then formed a sign with her hands in the shape of a triangle that could only be true. And she strode forward in a manner that revealed the way to walk to achieve an Exodus.\n\nAnd all in attendance felt the curse lifted from their eyes. Where once they saw Trinimac, Greatest of All Warriors, they instead saw Malak, King of Curses.\n\nAnd where they had seen Boethiah, Daughter of Blades, they saw now Trinimac, as she had always been, the Warrior of East and West, and of the Starry Heart. She who bore the burden of rending divinity from the one she loved.\n\nFrothing with rage, Malak shouted a curse yet unknown and came unto Boethiah's throat, entering her very being. And her followers despaired, for Boethiah fell to her knees retching blood and ichor. And Trinimac collapsed, seeming to all who beheld this to be dead."
"21337012-0-7818";"By Tarvyn Aram\n\nThe demon Malak, though his curse was strong, had forgotten that to contend with Boethiah was to contend with the Triangular Gate.\n\nThereby came Mephala, who embraced Boethiah and held her from behind. And then came Azura, bright as eightfold comets, who fell to the earth with a fury and raised her staff to Boethiah's mouth.\n\nAnd the sign of the gate burned the grass and soil, searing a sigil around the triune that echoed the music of Dawn. Azura shouted a spell of her own, though to the followers who truly listened it sounded like a beautiful song: UR DRA AMATHRA! FU ROZ ISA MAL AKHA!\n\nAnd with those words, which were a curse to some but a blessing to others, Boethiah with her next expulsion drew out Malak and discarded him along the stones.\n\nYet as he rose, covered in blood and bile, he appeared not as the wretched Malak, but as something more akin to the Trinimac his followers had loved. He wore new armor, and held a gleaming red axe, and his helm bore a tusked visage of the spurned and oppressed. From beneath that helm he growled: ""You have forgotten what it means to be an exile.""\n\nAnd then Malacath shouted words that had never been uttered. The sky split open with thunderous rain, and the wind howled a killing gale. The very earth beneath him was sundered, and from those pits rose fire and death.\n\nWhat happened next is not truly known, but this is what the Wise Women of Northern Resdaynia say: The triangular field of divine chaos held for long enough that Mephala took a third of the followers in attendance and swept them away to the southeast, for she alone did not fear the Hist.\n\nAnd Azura took a third of the followers in attendance and bore them to the star-wounded east where they belonged.\n\nAnd Boethiah, tearing out the last of her guilt under the sun, transported all who remained into Oblivion. The land they had occupied would drift into the sea, but she had made it so that it was not destroyed. And it would have stories to tell in times yet to come.\n\nMalacath, Boethiah, and all of the remaining followers found themselves in a deadened realm of smoke and ash. The worst of Malacath's fatal curse had fallen here, just as Boethiah designed.\n\nMalacath laughed. ""Your idyllic paradise. A gift for your service to the king. You let me destroy it.""\n\n""I have no need of it,"" Boethiah replied. ""My spheres are many and my houses innumerable.""\n\n""I will never stop hunting you,"" Malacath snarled. He raised his axe and charged. Boethiah simply waited, her hand resting on the hilt of her sword.\n\nAnd with a single precise cut, the whole of Malacath was cloven unto the ashen wastes of this dead realm so that his very bones formed a new foundation. His blood mingled with the ash and soon the realm was his.\n\nBoethiah sat for a time with the followers who survived, and both by her teachings and the echoes of this realm, their skins began to change. At last, the spirit of Malacath reappeared, but he remained quiet and listened to the teachings.\n\nBoethiah addressed the spirit. ""You enforce your will with curses both you and your followers know are not true. This is why you are never satisfied. To achieve glory through struggle and pain, you must learn the way of the Word and the Sword. You must be tested until you bear the proper tendencies of the hero. You must come to understand the Will Against Rule. Only then might you know something of Love.""\n\nAnd Boethiah formed a mighty sign with her hands, one she would never make again, and Malacath and all of his followers were balled up into a singular sphere as the scarab bears dung, and she cast that sphere all the way from the ashen pit back onto the mountains of Nirn. \n\nThere emerged the god Mauloch and the great Orcs, who would from then on build their strength through adversity. And Boethiah set Mauloch into a corner to test her people. And Mauloch guided his people to weather the many assaults that Boethiah sent for them. Together, the adversaries hardened each of their chosen peoples, and therefore guided them further toward an Exodus."
"21337012-0-7819";"Due to an unexpected assault on Varen's Watch by the Recollection and other conspiring enemy forces, you are ordered to ignite the four signal fires atop the Watch's towers and walls to alert and rally nearby Legion troops. Once all four signal fires are ablaze, immediately report back to the camp outside the Watch, situated not far from the main gate, for further orders. \n\nYour bravery and service to the Legion and all of West Weald is recognized and commendable. Varen's Watch serves as one of the keystones of our defense in this region—one we cannot afford to let fall into enemy hands.\n\nMake haste, legionary! \nCaptain Abitius"
"21337012-0-7821";"The West Weald Legion seeks competent adventurers to perform feats of daring for the betterment of the province.\n\nUnique opportunities abound for you and your allies. Valorous missions, rewards for outstanding performance, and perhaps a modicum of glory. \n\nSpeak to <<1>> in Skingrad to learn more."
"21337012-0-7822";"In sorting through my thoughts regarding the Knights of the Silver Rose and all that transpired that day, I came to one sorry revelation: that anyone, no matter how upstanding, can fall to the shadows beyond Azura.\n\nI do not want to believe what my eyes saw. I do not want to acknowledge that the knights I so admired could become those fiends. I do not want to say that the knights who strived to protect would turn on those they guarded. But all these things are true. \n\nWhether those creatures who once stood as a safeguard against Oblivion retained a fragment of their uncorrupted selves is beyond my understanding. I hope not. I hope they didn't have a small voice screaming inside them that this was wrong. I hope that whatever part of Oblivion changed them took the last vestiges of memory from their minds. They certainly acted like it had. \n\nLet what occurred be a sign to all who seek to contain the wonders of Oblivion. It is a force that cannot be corralled by mortals. \n\nI will pray to Azura at dusk and ask her to protect us from the magics of Oblivion. Maybe one as powerful as a Daedric Prince can better stand against the fate I have seen.\n\nWeylin"
"21337012-0-7823";"<The pages before this have been ripped from the journal.>\n\nThere's not much for it. I won't make it outside and I certainly won't live to hear the sounds of the market in Skingrad or breathe air that doesn't taste of tree-sap. \n\nIf someone finds this, please bring it and everything I own to my sister, Lepida Russus. She has a room at the Fertile Respite in Skingrad.\n\nI stashed my belongings by my workbench this morning, so they should still be nearby.\n\nDon't carry my body. Lepida doesn't need to see what's happened to me."
"21337012-0-7824";"Endegor,\n\nIt seems Azura's relic is no longer here. I confess I am at a loss. It appears to have been removed centuries ago!\n\nI cannot spend any more time looking into this now, so I leave it in the Recollection's hands. Study the shrine, delve into the history of this place, and find out who took the Lamp!\n\nSend word if you learn anything useful. And prepare yourself. Mora's champions are sure to find this place soon.\n\nIn the meantime, I must turn my efforts to the other relics.\n\nTorvesard"
"21337012-0-7825";"My sisters,\n\nAs I write, an intangible future descends upon Resdayn. False light obscures the conviction we once shared. I pray this missive finds you cocooned in the shell of will and spirit, despite the news it carries.\n\nOur fate, once an intricately woven tapestry of divine and mortal existence, is being unraveled by a new force as inexorable as the march of the Make Way gods. The Concurrent Three, ALMSIVI, a mere cult once but a flicker in our collective consciousness, has ignited in a blaze of glory and zeal. They are a consuming fire upon our world. And, my sisters, I fear they are inevitable.\n\nThese zealots hail not one, not two, but three newly ascended entities, a triumvirate cloaked in robes of divinity. Their rise is fueled not by the fateful dance of faith and love, but by the mechanistic gears of manipulation and force. They hope we shall remain blind to it.\n\nTheir will exerts itself like a black void, an inescapable pull towards a future where our goddesses are mere Anticipations. Their adherents are systematically snuffing out the shapes of our kin, obliterating our ephemeral signatures from the grand tapestry of existence. This insidious drama is played out behind the sheen of politicking and deceit, their actions obscured from the eye of Boet-hi-Ah. They are false, and yet they prove difficult to deny.\n\nThese so-called Anticipations, our spiritual anchors unfailing, have guided our voyages for as long as memory exists. The thought of a Resdayn devoid of their foundational virtues is inconceivable. A thing unable to pass, for the sake of what is and will be.\n\nI beseech you, Resdaynia: The fate-bound hymns of the Three Sisters must not be forgotten. We must rally our kin and stand against this faith-invasive force. We must preserve the ancestral harmonies for the sake of our children yet to be born.\n\nI implore you to cloak yourself in cherished nostalgia. Share these revelations only with those whose loyalty is certain. This dance must remain a secret kept under a shroud of silence, since those who dare to raise their voices are swiftly consumed by the black hole of As Yet Oblivion.\n\nIn these interminable times, we must channel the cunning of Mephala, the ferocity of Boethiah, and the wisdom of Azura. Let their blessed teachings be our guiding star, our protective shell, and our eternal sustenance.\n\nMay the Sisters guide your journey and cast their darkened light upon your path during these falsified cycles. Stay strong, my kin, until the threads converge upon us once more. There we will meet again as ourselves, no longer in need of false skins and shadows."
"21337012-0-7826";"At Mephala's sacred command, I now record my final testament. The Lady of Whispers calls upon me to surrender myself in her service. Gladly I make a gift of my life to the Dark Queen I have served all of my days.\n\nI am not alone in my sacrifice. With me go priests of Azura and Boethiah, likewise chosen as intermediaries and living vessels for the Princes they serve.\n\nTogether we must travel to the Shrine of Inevitable Secrets. A gate to Hermaeus Mora's realm awaits us there. Willingly we are to yield up our mortal bodies to our Princes so that they may enter into Apocrypha and take secret counsel against the Prince of Paths.\n\nThis testament I leave behind in the event our sacrifice fails or is forgotten, There is no place in Nirn the Prince of Paths does not bestride, no choice she cannot undo. Only in the secret heart of Apocrypha can our Princes come together to devise her downfall.\n\nAttend, you who read these words. Should we fail, this is the path you must take."
"21337012-0-7827";"One thing a Wood Elf would never pass up\nA fresh pint of jagga poured straight in their cup. \nSweeter than bloodfroth and smoother than honey\nA full mug of jagga makes everything sunny.\n\nAnd what makes this drink so wanted by all?\nThe stench of pig's milk, right from the stall.\nBoil it and keep the cats away from the pan\nWait till the curds form and share with the clan.\n\nWood Elves and jagga go well from the start\nThe creamy sweet brew is good for the heart.\nYou-know-what whiskey does not compare\nTo the ripe taste of jagga, or so we declare!\n\nForget about wine and beer from hops\nThe Green Pact gives plenty of drops.\nOf ale made from mold and Arenthian brandy\nCompared to them all, jagga's just dandy.\n\nOne thing a Wood Elf would never pass up\nA fresh pint of jagga poured straight in their cup. \nSweeter than bloodfroth and smoother than honey\nA full mug of jagga makes everything sunny!"
"21337012-0-7834";"I, Lady Lucilla Weatherleah of Weatherleah Estate, being of sound mind and body, do make the following determination for my remaining wealth and holdings upon the occurrence of my death. A trusted recipient will understand.\n\nWeatherleah's walls hide a glittering secret. \n\nSafely guarded by four loyal paws."
"21337012-0-7835";"Lady Weatherleah, I know how hard it will be to believe a letter with no signature, but I fear for my life as much as I fear for yours. \n\nTo earn your trust, I offer you this. Ginseng and comberry tea brewed with candied rose petals. Only someone who cares for you dearly would know your favorite tea.\n\nI risk writing this letter because a traitor schemes behind your back. It pains me to say this, but the woman you've cared for may have had a hand in murdering your son.\n\nWe must meet as soon as possible. I fear we haven't much time."
"21337012-0-7836";"To the esteemed Weatherleah Family,\n\nOur so-called emperor, the blasphemer Leovic, has gone too far. His legalization of Daedra worship is an outrageous act of tyranny that no honorable Colovian should bow to.\n\nDuke Varen Aquilarios of Chorrol beseeches all able-bodied fighters of the Colovian Estates to join in his march against the emperor.\n\nShould you have a fire in your heart and loyalty in your blood, join our growing liberation forces in Bruma.\n\nFight for Colovia. Fight for honor. Fight to restore glory to the Empire."
"21337012-0-7837";"Why did I ever agree to marry that woman? Yes, she comes with an impressive fortune and I can certainly use the money, but she is annoyingly curious and wants to be an actual partner in this marriage! That's not how I want to do things.\n\n* * *\nMy first few weeks as a vampire were challenging, but it wasn't long before I decided to take control of my destiny and make the most of my new condition. It wasn't hard to form my own coven out of the disgruntled among Bogvir's clan. Most of them hate that pushy vampire! Still, I have to hand it to Bogvir. He really hit a gold mine with that recipe he found in an old scroll. Too bad he isn't as good an alchemist as he is a bloodthirsty vampire. I, on the other hand, am a very good alchemist.\n\n* * *\nBack home in my own alchemical laboratory and the tests are going exceedingly well. Yes, some of the first subjects turned into bloodfiends, but you can't make an omelet without breaking some eggs. Of course, father has figured out what happened to me and is mad with grief and rage. I suppose I'll need to do something about that. He lived a long life, so I'll just consider it a mercy.\n\n* * *\nMy idea is finally paying off. While a vampire can't consume the elixir made from the mushrooms grown in vampire blood directly and survive long enough to reap the benefits, if the elixir is funneled through an intermediary, we receive the power without any of the poisonous effects. By floating the elixir in a solution of wine fermented from my alchemically prepared grapes seeds grown in soil enriched with the mushrooms, the wine can then be consumed by a non-vampire. This allows us to then feed off the non-vampire fortified with the wine and therefore receive the benefits of the elixir. The fact that we need to totally consume the vessel containing the wine is unfortunate, but acceptable. And the grapes give off a scent that makes vampires ravenous. At least two of my new clan defied my orders and consumed handfuls of the first harvest. They died horribly.\n\n* * *\nI call it Vesper Valente! A perfect vintage! Now to invite the leaders of nearby vampire covens to come bid on the wine. I'll make a fortune. Enough to keep the vineyards in operation, to keep my miserable wife happy until I dispose of her, and to keep my family legacy intact. And all while I gain power by consuming my own product. \n\nThrough any mortal vassals and victims I acquire, of course."
"21337012-0-7838";"It was I, loyal cook Edric, who killed our dear Lady Weatherleah. She planned to meet sweet Pelena Weatherleah for tea, but I tainted her favorite blend, ginger and hibiscus, with a foul poison.\n\nThe same poison I've taken as I write this letter, for I cannot bring myself to see an imposter play at our dear, late Uriel. A curse on that rogue.\n\nDespite doting on her every need, Lady Weatherleah never saw me as more than a lowly servant. Now I join her in the great, dark, cold beyond."
"21337012-0-7839";"Dearest Pelena,\n\nYou may not remember me, but I assure you I've never forgotten your name or the swirling script of your letter to my band of mercenaries. How curious it was to see such delicate writing spell out such a gruesome request.\n\nI still remember the shock in your husband's eyes. The way he cried out for his mother while he pawed at the dagger in his back.\n\nThe memory remained an idle amusement until talk of a wealthy, elderly woman searching for her son spread through Cyrodiil. Then it struck me.\n\nYour late husband and I bore a striking resemblance. I'm sure you'll agree. We have much to discuss, dear wife. We'll have to play our parts well if you'd like to split that woman's fortune. Or, I could just reveal you as the murderess you are.\n\nYou decide.\nTheophan Pictor"
"21337012-0-7840";"Mizzik, \n\nI apologize for letting my fear get the best of me. I was afraid telling you the truth would put your life at risk. I thought I could solve everything myself.\n\nBefore Lady Weatherleah's death, I went through Pelena's belongings. I had always suspected she was cruel, but lately she had grown erratic, nervous. Always looking over her shoulder.\n\nWhen I searched her room I discovered her correspondence with Theophan Pictor. She had Uriel killed and now his assassin is here, wearing Uriel's clothes and name like a cheap costume.\n\nI gave Lady Weatherleah a letter to prove Pelena's wrongdoing. I fear that, in doing so, I doomed her. When Pelena confronted me, she demanded I return her stolen letter. I refused. Told her I had hidden it. But she must have sensed my deceit. Known that I had revealed her betrayal to Lady Weatherleah.\n\nI'm sorry. It's all my fault.\nEdric"
"21337012-0-7842";"If you are reading this letter, then Betu trusted you with our hidden fortune.\n\nI had hoped that, one day, I'd pass these treasures on to my son, Uriel. But I learned recently that the woman I cared for like a daughter betrayed me. And so it became necessary to hide the fortune she is clearly so hungry to acquire.\n\nI haven't gathered all the proof yet, but I called upon a dear friend who can help bring her crimes to light. If I don't live long enough to see her downfall, let this document serve to make my final wishes clear.\n\nMy dear dog Betu, and the staff that has looked after the both of us while I retreated into my grief, are to receive my remaining fortune and the estate. They are what remains of my family, and through them the memory of my dear Uriel will live on.\n\nTo Edric and Otho, I thank you for making my grieving a little more comfortable. I hope this fortune helps you look after the greatest gift my son ever gave me. My dear and faithful Betu."
"21337012-0-7844";"Oldest entry\nOur work can begin at last. These Ayleid ruins are perfect—buried deep in the forest, no one will interrupt us. I can practically taste the necromantic energy infused in the tombs here. I must go, there are preparations to be completed.\n\n* * *\nNext entry\nI helped my masters identify several magical focal points within the ruins. The ground pulses with powerful energy in these spots. The dead want to be raised here, of that I'm sure. I've included a diagram of the areas with the strongest magical energy for them to reference later.\n\nWe'll begin experimenting with the components for the ritual tomorrow. I have been asked to secure a whetstone for the dagger. It's a high honor. My masters must be pleased with me!\n\nThe magic is so potent I have no doubt we will succeed. We'll soon have an undead army at our disposal.\n\n\n\n\n\n\n\n|Ac|t370:370:EsoUI/Art/TreasureMaps/TreasureMap_U42_Nonugalo_Map.dds|t|r\n\n\n\n\n\n\n\n* * *\nNext entry\nMy masters have faith in me, for they have entrusted me with one of the most important pieces of the ritual: procuring the organic components for the spell. At first, I checked the tombs within the ruins, but the corpses here are ancient. The ritual will wake them, but for now we need fresher bodies.\n\nInstead, I've decided to select ""donors"" from among our ranks. After all, what use is an impermanent flesh vessel when a life beyond the grave stretches for eternity?\n\n* * *\nNext entry\nEverything is in place. My masters have attuned their ritual tools to the necrotic energy in the ruins. I have provided the bodies to fuel the spellwork. Tomorrow, we'll command the dead to rise.\n\n* * *\nNext entry\nSomething has gone horribly, horribly wrong. We were ready to begin the ritual in earnest. I placed the corpses in the correct locations and began chanting with the others. The necromantic energy seeped into the bodies and bedrock of the ruins, when a blast of light blinded me. The explosion threw me into a wall and I was knocked senseless.\n\nI awoke covered in blood and rubble. There were screams and the sound of fighting. I don't know who our assailants are. Most of my fellow necromancers were killed in the blast. The ones that survived were quickly overcome by the intruders. They look like some kind of Daedra, but they're unlike any I've ever seen before. They haven't noticed me yet. I pray they don't.\n\n* * *\nNext entry\nI don't know how it's possible, but my masters have returned from beyond the grave. I didn't raise them. They seem compelled to continue the ritual, even after their deaths. It feels different, somehow. Some of the words have changed and their revenants are twisted. They're not like the undead or spirits I'm used to. They terrify me. Even the otherworldly Daedra leave them alone now.\n\nI think I'm the last one left. I need to find a way out of here.\n\n* * *\nLatest entry\nThat's it. I'm making a run for it. Let this journal be my epitaph if I don't make it."
"21337012-0-7845";"Our clannfear are too dull. Fa-Nuit-Hen requests more exciting opponents for their arena challenges.\nDwarven spheres may need to have their components checked for maintenance. I will need to search through preexisting records to see the most efficient way to do this, as Fa-Nuit-Hen does not like to be kept waiting.\n\nFa-Nuit-Hen would like to see if the ogres can be taught tactics. They have plans for some future ogre battalion which may never come to pass if the ogres cannot learn to hold formation.\n\nI need to remind Fa-Nuit-Hen to clear the Spiral Shadows arena of webbing prior to a challenger entering it. Too many webs have led to the demise of challengers who otherwise seemed promising.\n\nFa-Nuit-Hen is looking for unused creatia they need to repair the arena challenges. Before I remind them of the Foundation Core, I should check to see if there is enough creatia remaining there. My master did not tell me the extent of the repairs they feel are necessary. \n\nSomeone will need to see to it that the water in the cleansing pools within the Hall of Barons is refreshed. The plants produce more pollen than anticipated and the cleansing pools are no longer as pure as they once were. This duty will most likely fall to me."
"21337012-0-7846";"By Nunullion Aran, Arena Challenger\n\nAfter much supplication, Fa-Nuit-Hen's assistant, called Tutor Riparius, allowed me to visit this place. I asked for somewhere I could be alone with my thoughts. A place to center myself before taking on the arena challenges I heard so much about. So, I am allowed to take my moment of respite here, in the Hall of Barons. Tutor Riparius was very clear about this being a high honor, so I shall respect that and leave nothing but a record of my impressions here. Whatever happens in the arena challenges, I, Nunullion Aran, was in Bedlam Veil.\n\nIt is very quiet here, still in a way which would be unnerving back in the wilds of Tamriel. Stillness usually suggests danger, hidden predators, and impending attack. But that is not the case in the hall where the stillness heralds only more quiet. Here, on paper, I can admit to feeling the first pangs of fear. I was prepared to fight to the death to impress Fa-Nuit-Hen. I thought that having a few moments to gather myself would help, but in this unnatural stillness, I am second guessing my own preparation and routine. \n\nBut I cannot doubt. Fa-Nuit-Hen invited me here. I am wanted and I am powerful. These are the traits that I must remember, no matter what happens next. Regardless, I may take more time here. To center my mind and breathe until the stillness no longer bothers me. That will be my sign that I am ready to face what lies ahead. \n\nI will face the arenas when I am ready for them and they are ready for me. Until that time, I will sit in the Hall of Barons and gaze into the horizon of a realm few have ever seen."
"21337012-0-7847";"By Initiate Dalan Emax\n\nTomorrow I take the blindfold. I was afraid of the moment, but after what I've seen I will be happy to never use my eyes again. The Blind Path holds no more terror for me. Nothing in this life will scare me ever again. And for that, I thank the Blind. \n\nI knew about the Darkshard, of course. There isn't a follower of the Blind Path who hasn't heard of the creature of nightmare that shows initiates their greatest darkness. No two initiates see the same vision from the Darkshard. Some say they were shown all-engulfing fires or the corpses of their loved ones. The Darkshard attacks some initiates and kills them before anyone can stop it. That doesn't happen frequently, but when you're about to face the Darkshard, it's all you can think about. More often, initiates do not recover to take the blindfold. It's only the ones who retain their sanity that follow the path without hesitation. I wanted to be like them. I am like them. \n\nWhen I faced the Darkshard, it was in a plain room. The walls were unadorned and there was no one else there but the creature. I didn't think I could move. I just waited for one of its many arms to slash out and sever my neck. But nothing happened. I don't know how long I was in that room, waiting for the creature to settle on some horror to show me. It felt like hours, maybe even a full day. By the time the door opened, my clothes reeked of sweat and my eyes hurt. I don't think I blinked at all in the Darkshard's presence. I don't think I could blink. \n\nEven now, hours after that grueling trial, I feel sick and weak. I can't stop thinking about the Darkshard. Other initiates celebrate their completion of the trial, but I can't. Why didn't it show me horrors untold? Why, when I was prepared to face the most gruesome terrors Oblivion has to offer, did the Darkshard forsake me? Does it not think I am worthy of following the Path? Or is there nothing left to test me with?\n\nNo, there is something more here. Any of those answers wouldn't leave me as terrified as the encounter did. I think the horror the Darkshard gave me was the uncertainty. I'll never know what it is I was supposed to have seen or what it thought about showing me. All I'll ever know is the Darkshard's face, its clicking tongue, and those arms which could end me in a flash but didn't. I faced the unknowable. I stared at it and didn't recognize it until just before taking my blindfold. \n\nIn an odd way, I'll never have to face the unknown again. The Darkshard gave me a gift. The Blind gave me a gift. I'll walk this path until my feet cannot walk it anymore."
"21337012-0-7851";"To the future Fa-Nuit-Hen: \n\nWhen I ask for a locking mechanism that doesn't require a key, I should specify that it should also not require memorization. I have many skills the likes of which can separate any warrior from existence, but memorization is not among them.\n\nSo how do I remind myself what the key is without expressly committing it to paper? That is a rhetorical question, of course. I am writing this document for my future edification. I have the answer. It's a hint!\n\nThe hint for this puzzle is to deactivate two of the lines, leaving three squares behind.\n\nThe present Fa-Nuit-Hen"
"21337012-0-7853";"\n\n |Ac|t128:128:EsoUI/Art/TreasureMaps/Nantharion_hand_inked_signature.dds|t|r\n\nMy fellow recallers,\n\nThe Day of Remembering is at hand! All our struggles, all our doubts, all our hard choices have led to this moment. We were the first to awaken from the forgetfulness woven by the foes of the Prince of Paths. Now we shall lead the way into the glorious age to come, when the world remembers our Prince and bows before her glory!\n\nYou have each played a part in bringing the Day of Remembering closer. Hold fast to your duty a little longer, my friends. It is no easy thing to bring a forgotten memory to life again, but that is exactly what we are called to do. \n\nThrough your work, we have unearthed the wellsprings of power. Now it is time to wake them with one final wildburn. Then we will share our Prince's glory with all the world.\n\nFor the Recollection! For the Prince of Paths!"
"21337012-0-7854";"Maer,\n\nI hope you ignored my letter and stayed away. If not, there's something you need to know.\n\nI stowed our best vintage in the place where we used to put Old Desius when he got too tanked to walk home. \n\nGet there quick and quiet and maybe you can sneak some out before your old friends drink the town dry.\n\nOff to the Far Shores soon I think. I'll tell Tall Papa you said hello.\n\nTham"
"21337012-0-7855";"In exchange for sparing his family, Grivier has taken the guise of rescuer to the remaining townsfolk.\n\nLet him wander, but gorge freely on anyone he brings with him.\n\nAs soon as he confirms we've got the last of the survivors, tie him up and take him to the stables. Get him to reveal where he's hidden his family.\n\nIf he tells us nothing, give him the curse. Then we'll see if he'd rather we dine on his family's blood or if he'd like to devour them himself. Either way, he becomes another soldier in my army.\n\nBalandrus,\nTerror of the Weald"
"21337012-0-7856";"To all my kin, all who share the blood of our forefathers, I speak.\n\nI know how you feel. There is an emptiness in your center, the knowledge of something missing in your lives. You have been wronged, but you know not how. Take heart! You are not alone.\n\nWe are many, and we are united in our loss. Long ago, our rightful lands were taken from us by invaders with no respect for the beauty of our cities or the subtlety of our art. They rose against us with fire and steel, slaughtering our kin without mercy. A great civilization was thrown down and forgotten.\n\nIt is our duty to recall what was lost. To rise up and reclaim what was taken from us all so long ago. We must put aside our differences and grievances. Stand together against the forgetfulness of history. Only by daring to sacrifice everything can we preserve the legacy of our ancestors and reclaim what was lost.\n\nLet us rally to this cause, let us summon our courage and our passion, and let us take up arms against those who seek to destroy us. We will strike back with all the fury of a thunderstorm, with the ferocity of a wildcat, and we will reclaim our stolen heritage!\n\nWe are the Boiche, the guardians of the forest. But we are also something more, heirs to the Ayleid legacy of power and accomplishment that once spanned Tamriel. Join me, my kin, and together we will take back what is rightfully ours.\n\nLet our battle cry be heard across the land!"
"21337012-0-7857";"Varen's Watch. I joined the Legion to find adventure and excitement and where do they put me? As far from any action as you can get! I'm stationed at some crumbing old bastion that's only claim to fame is related to battles with Reachfolk about five years ago that wrecked this place. I suppose nobody thought the Watch important enough to fix up, because they haven't repaired much of anything. We're just supposed to make sure the signal fires are always ready in case we need to ignite them. I wonder who they expect to attack us out here. All the real action is happening over in Cyrodiil.\n\nBut I'm here. Guarding absolutely nothing. So much for adventure.\n\n* * *\nFound an interesting trinket in rubble piled against one of the walls. It's some sort of Reachfolk fetish. It's sort of pretty in a creepy kind of way. What I thought at first to be beads seem to be made of some sort of bone. Animal, I hope. But it's from the Reach, and I've heard stories. Anyway, maybe I'll send it to my sister. Or better yet, to my sister's friend, Yvetta.\n\n* * *\nWe received reports of attacks along the Gold Road and near those ancient ruins scattered throughout the Weald. The captain thinks it may be connected to the forest that sprang up overnight a few months' back, but how could that be? No one can make a forest grow that fast. It had to be some kind of miracle.\n\nWe're not a large cohort. Maybe a dozen legionaries and a couple of officers. Our primary job is to keep an eye of the Weald's northwest border and to monitor travel from the west. If we do spot trouble, the captain's orders are quite clear—light the signal fires and wait for reinforcements to arrive.\n\nBut with the current state of the Legion, we might be waiting for a long time.\n\n* * *\nWe're under attack! And by Wood Elves of all things! I'm not even sure where they came from or how they got inside the Watch! We're being overwhelmed! I need to—"
"21337012-0-7860";"Captain Leronus,\n\nDamned if your suspicions weren't true. I found a pile of bloodied armor buried in the forest. Your legionaries aren't deserting. Someone is killing them.\n\nThe staff knows to take refuge in the catacombs during an attack. They'll be safe until you give the all clear. I have the only key, so let me know when you're ready.\n\nStay safe captain.\n\nGroundskeeper Gaius"
"21337012-0-7861";"By Narsis Dren\n\nThe Ayleid Empire collapsed in the face of the Alessian Slave Revolt, its Sorcerer-Kings crushed by the rising power of the Nedic rebels. Not all the ancient Ayleid rulers were overthrown, however, and some city-states threw in with the former slaves, either out of self-preservation or because they felt the Nedic cause was just. \n\nNenalata was one of these states, under the rulership of King Laloriaran Dynar. As a result, his kingdom survived the fall of the White-Gold Tower and continued as a vassal state to the new Alessian rulership. Over time, these vassal states were absorbed into the Alessian Empire. Ultimately, Emperor Amiel <Note in the margin: ""Or is it Ami-El?""> issued an ultimatum to expel the surviving Ayleids and take over their kingdoms. King Dynar fled before the Alessian armies, and in the confusions the symbols of his office—Crown, Scepter, and Emblem—were lost. <Note in the margin: ""Check with Elfbetta about the year. Original sources are unclear.>\n\nDynar had five loyal retainers in his service. He entrusted the Emblem to them, thereafter known as the Emblem of the Last King. The loyal retainers we know were:\n\nLor-Emero, a noble knight in the service of the king.\nParhaelia, also known as the Terrible Fist.\nBallepelin the Boisterous, a noted adventurer of great humor and girth.\nYondvarla, also known as the Oracle. \n\nThese four were all Ayleids. The last retainer, whose name has been lost to history <Note in the margin:  ""The One Unnamed?""> was apparently Nedic, though his origin, along with his name, remain unknown. To those Five Loyal Retainers Dynar entrusted his Emblem, and they retreated to a haven that I believe is now called the ruins of Wendir. The ruins were also rumored to hold one of the Ten Ancestors—ancient statues from the Fall of the Empire, but I have yet to confirm this. This may be why this location was chosen.\n\nThe legends I (well, Elfbetta) tracked down indicated that the One Unnamed was the last to arrive, and this Nedic retainer sealed the doors to the underground crypts beneath Wendir, though whether physically or by magic is unclear. The One Unnamed may have been a great spellcaster, for the legends say that the Five Loyals protect the Emblem to the present day.\n\n<Final note in the margin: ""Bring more assistants!"">"
